country,year,min,max
Afghanistan,2021,40099471,40099471
Afghanistan,2026,38730239,50907545
Afghanistan,2031,37885501,66488828
Afghanistan,2036,36806837,89101119
Afghanistan,2041,34790074,120728491
Afghanistan,2046,32075211,164661292
Afghanistan,2051,29166088,225620361
Afghanistan,2056,26422416,311723568
Afghanistan,2061,24037276,432782570
Afghanistan,2066,21910820,603745089
Afghanistan,2071,19766199,843567762
Afghanistan,2076,17582398,1176919087
Afghanistan,2081,15485364,1640543314
Afghanistan,2086,13595817,2287347056
Afghanistan,2091,11977846,3194202630
Afghanistan,2096,10617121,4467674126
AFRICA,2021,1393676456,1393676456
AFRICA,2026,1512385760,1597393794
AFRICA,2031,1647040546,1823357871
AFRICA,2036,1797494321,2077455299
AFRICA,2041,1962991944,2362636203
AFRICA,2046,2133830132,2676492977
AFRICA,2051,2303358303,3048223593
AFRICA,2056,2472769578,3481346609
AFRICA,2061,2646524333,3985702697
AFRICA,2066,2836686748,4575245217
AFRICA,2071,3047113618,5231503764
AFRICA,2076,3272312096,5975984118
AFRICA,2081,3507083212,6828701920
AFRICA,2086,3747946023,7814103740
AFRICA,2091,4000278075,8963759983
AFRICA,2096,4273499123,10280535727
Albania,2021,2854723,2854723
Albania,2026,2706064,3172157
Albania,2031,2547603,3467690
Albania,2036,2373252,3737362
Albania,2041,2183740,3937909
Albania,2046,1986905,4062288
Albania,2051,1794995,4374323
Albania,2056,1615024,4906559
Albania,2061,1448381,5647164
Albania,2066,1294253,6560382
Albania,2071,1146811,7365741
Albania,2076,1007026,8193190
Albania,2081,879877,9183893
Albania,2086,770228,10487951
Albania,2091,677744,12241624
Albania,2096,599160,14261288
Algeria,2021,44177979,44177979
Algeria,2026,43869862,51536492
Algeria,2031,43065090,58211255
Algeria,2036,42044887,64649609
Algeria,2041,40899474,71523439
Algeria,2046,39694168,79390999
Algeria,2051,38276647,91553759
Algeria,2056,36514340,107320593
Algeria,2061,34504810,126152986
Algeria,2066,32435396,148066577
Algeria,2071,30460610,170589810
Algeria,2076,28691591,197188689
Algeria,2081,27074325,230391121
Algeria,2086,25543654,272293884
Algeria,2091,24001254,323660430
Algeria,2096,22442465,381479541
American Samoa,2021,45044,45044
American Samoa,2026,42343,50870
American Samoa,2031,39480,57281
American Samoa,2036,36526,64312
American Samoa,2041,33070,70928
American Samoa,2046,29546,77970
American Samoa,2051,26243,88834
American Samoa,2056,23249,103557
American Samoa,2061,20761,122646
American Samoa,2066,18572,145974
American Samoa,2071,16464,169938
American Samoa,2076,14505,196826
American Samoa,2081,12713,229013
American Samoa,2086,11140,269763
American Samoa,2091,9805,321545
American Samoa,2096,8670,382500
Andorra,2021,79042,79042
Andorra,2026,84462,99525
Andorra,2031,89732,129648
Andorra,2036,95132,175489
Andorra,2041,100344,244333
Andorra,2046,104443,344934
Andorra,2051,107405,494537
Andorra,2056,109103,717082
Andorra,2061,109456,1053335
Andorra,2066,109259,1586839
Andorra,2071,108103,2389499
Andorra,2076,106345,3597729
Andorra,2081,103860,5411966
Andorra,2086,100212,8136229
Andorra,2091,96203,12273079
Andorra,2096,91980,18580732
Angola,2021,34503786,34503786
Angola,2026,35589906,39092232
Angola,2031,37262108,44753171
Angola,2036,39438661,51697628
Angola,2041,41812461,60131046
Angola,2046,43989705,70055913
Angola,2051,45536761,81353495
Angola,2056,46671799,94312278
Angola,2061,47814524,109410207
Angola,2066,49201813,127407431
Angola,2071,50965737,149009738
Angola,2076,52719123,174379591
Angola,2081,54185425,203730210
Angola,2086,55345532,237487512
Angola,2091,56371516,276610795
Angola,2096,57574818,322609614
Anguilla,2021,15764,15764
Anguilla,2026,15564,20298
Anguilla,2031,15337,24939
Anguilla,2036,15054,29701
Anguilla,2041,14675,34142
Anguilla,2046,13942,38043
Anguilla,2051,13007,44929
Anguilla,2056,11628,56420
Anguilla,2061,10156,73799
Anguilla,2066,8498,97182
Anguilla,2071,6894,120375
Anguilla,2076,5385,146172
Anguilla,2081,4133,178791
Anguilla,2086,3314,225675
Anguilla,2091,2797,297579
Anguilla,2096,2399,395002
Antigua and Barbuda,2021,93230,93230
Antigua and Barbuda,2026,88837,105157
Antigua and Barbuda,2031,83870,118164
Antigua and Barbuda,2036,78291,132186
Antigua and Barbuda,2041,71920,144894
Antigua and Barbuda,2046,65065,155809
Antigua and Barbuda,2051,58274,173036
Antigua and Barbuda,2056,51554,199558
Antigua and Barbuda,2061,45552,238095
Antigua and Barbuda,2066,40325,288529
Antigua and Barbuda,2071,35677,339298
Antigua and Barbuda,2076,31636,394609
Antigua and Barbuda,2081,28015,459409
Antigua and Barbuda,2086,24846,542253
Antigua and Barbuda,2091,21985,653563
Antigua and Barbuda,2096,19386,790060
Argentina,2021,45276790,45276790
Argentina,2026,45928414,48097159
Argentina,2031,46717377,51119168
Argentina,2036,47546383,54270969
Argentina,2041,48339015,57503611
Argentina,2046,48980081,60639904
Argentina,2051,49455592,64414479
Argentina,2056,49738067,68851087
Argentina,2061,49815420,73966041
Argentina,2066,49810241,79944822
Argentina,2071,49737022,85960902
Argentina,2076,49605006,92328902
Argentina,2081,49430150,99299223
Argentina,2086,49209934,107082982
Argentina,2091,48976796,116051291
Argentina,2096,48752067,125953853
Armenia,2021,2790986,2790986
Armenia,2026,2659847,3049879
Armenia,2031,2500113,3275660
Armenia,2036,2315600,3455461
Armenia,2041,2120833,3612263
Armenia,2046,1933715,3781811
Armenia,2051,1762858,4102588
Armenia,2056,1608276,4584951
Armenia,2061,1457183,5204075
Armenia,2066,1310665,5925907
Armenia,2071,1166073,6572245
Armenia,2076,1032807,7266125
Armenia,2081,919136,8121591
Armenia,2086,824038,9208139
Armenia,2091,741984,10579709
Armenia,2096,667966,12122821
Aruba,2021,106546,106546
Aruba,2026,102481,120808
Aruba,2031,99270,141256
Aruba,2036,95808,171311
Aruba,2041,90403,210521
Aruba,2046,83586,260256
Aruba,2051,76045,328156
Aruba,2056,69120,428903
Aruba,2061,63330,582102
Aruba,2066,58459,811416
Aruba,2071,53759,1110128
Aruba,2076,48853,1496010
Aruba,2081,43532,1998819
Aruba,2086,38418,2683670
Aruba,2091,33943,3659974
Aruba,2096,30424,5051854
ASIA,2021,4694576178,4694576178
ASIA,2026,4706698759,5241353163
ASIA,2031,4704163279,5765069583
ASIA,2036,4684997180,6253110228
ASIA,2041,4658095248,6722105923
ASIA,2046,4610815182,7168464517
ASIA,2051,4548809179,7883273754
ASIA,2056,4474799904,8853557168
ASIA,2061,4385787060,10064297567
ASIA,2066,4293805873,11516403557
ASIA,2071,4199570647,12917920871
ASIA,2076,4104665927,14428421729
ASIA,2081,4012129527,16210596490
ASIA,2086,3918097810,18410280698
ASIA,2091,3824542519,21142522983
ASIA,2096,3734791830,24195286792
Australia,2021,25921100,25921100
Australia,2026,26560370,28393406
Australia,2031,27183850,31142896
Australia,2036,27736815,34131819
Australia,2041,28226634,37364889
Australia,2046,28713382,40998284
Australia,2051,29220058,45784567
Australia,2056,29716731,51933146
Australia,2061,30169498,59605028
Australia,2066,30559790,68935722
Australia,2071,30866164,79026586
Australia,2076,31137466,90406263
Australia,2081,31432311,103704471
Australia,2086,31790100,119707225
Australia,2091,32178832,139285349
Australia,2096,32546559,162306161
Australia/New Zealand,2021,31050826,31050826
Australia/New Zealand,2026,31712015,34045248
Australia/New Zealand,2031,32333059,37290187
Australia/New Zealand,2036,32849134,40788445
Australia/New Zealand,2041,33267110,44536080
Australia/New Zealand,2046,33655372,48665898
Australia/New Zealand,2051,34047626,54258720
Australia/New Zealand,2056,34414231,61454334
Australia/New Zealand,2061,34726666,70373071
Australia/New Zealand,2066,34965909,81166163
Australia/New Zealand,2071,35101148,92701290
Australia/New Zealand,2076,35185769,105680463
Australia/New Zealand,2081,35288107,120876221
Australia/New Zealand,2086,35454727,139178882
Australia/New Zealand,2091,35655177,161582695
Australia/New Zealand,2096,35833692,187762609
Austria,2021,8922093,8922093
Austria,2026,8640004,9141349
Austria,2031,8363148,9378078
Austria,2036,8063011,9619992
Austria,2041,7730772,9861091
Austria,2046,7376190,10133568
Austria,2051,7017147,10577578
Austria,2056,6664277,11221215
Austria,2061,6325008,12061266
Austria,2066,5994512,13081134
Austria,2071,5661294,14110532
Austria,2076,5338753,15222963
Austria,2081,5032738,16494680
Austria,2086,4754918,17997649
Austria,2091,4502603,19789069
Austria,2096,4263763,21792423
Azerbaijan,2021,10313003,10313003
Azerbaijan,2026,10275631,11955816
Azerbaijan,2031,10116883,13390101
Azerbaijan,2036,9850066,14713727
Azerbaijan,2041,9529871,15993716
Azerbaijan,2046,9193427,17247163
Azerbaijan,2051,8863180,19449163
Azerbaijan,2056,8510101,22475779
Azerbaijan,2061,8117958,26246909
Azerbaijan,2066,7733465,30816968
Azerbaijan,2071,7358863,35178022
Azerbaijan,2076,7013979,40213192
Azerbaijan,2081,6701168,46423597
Azerbaijan,2086,6406280,54250791
Azerbaijan,2091,6129324,64262248
Azerbaijan,2096,5854966,75689020
Bahamas,2021,407916,407916
Bahamas,2026,412047,480927
Bahamas,2031,415273,565377
Bahamas,2036,416917,657037
Bahamas,2041,415302,747889
Bahamas,2046,410357,839917
Bahamas,2051,402718,978550
Bahamas,2056,393168,1178397
Bahamas,2061,383798,1453941
Bahamas,2066,375038,1797502
Bahamas,2071,366138,2158084
Bahamas,2076,356343,2569583
Bahamas,2081,345543,3069148
Bahamas,2086,334282,3720994
Bahamas,2091,323532,4588060
Bahamas,2096,313728,5649435
Bahrain,2021,1463276,1463276
Bahrain,2026,1606911,1940148
Bahrain,2031,1723067,2547643
Bahrain,2036,1830343,3307227
Bahrain,2041,1918915,4250762
Bahrain,2046,1988001,5529169
Bahrain,2051,2038584,7450427
Bahrain,2056,2078169,10181024
Bahrain,2061,2098751,14025650
Bahrain,2066,2110258,19425157
Bahrain,2071,2107338,26368191
Bahrain,2076,2104384,35669000
Bahrain,2081,2102545,48602733
Bahrain,2086,2097965,67015376
Bahrain,2091,2091931,93100158
Bahrain,2096,2085298,128986195
Bangladesh,2021,169356263,169356263
Bangladesh,2026,170070473,199086148
Bangladesh,2031,170571938,229063746
Bangladesh,2036,169963061,257486498
Bangladesh,2041,167808856,282515363
Bangladesh,2046,163951665,303906775
Bangladesh,2051,158745428,338886802
Bangladesh,2056,152867708,389478691
Bangladesh,2061,146642830,455587578
Bangladesh,2066,140140674,534494738
Bangladesh,2071,133355773,608474748
Bangladesh,2076,126322069,686128068
Bangladesh,2081,119304540,778557055
Bangladesh,2086,112649353,897727599
Bangladesh,2091,106581924,1051895011
Bangladesh,2096,101093092,1227752160
Barbados,2021,281209,281209
Barbados,2026,265888,297234
Barbados,2031,248984,312182
Barbados,2036,230220,325053
Barbados,2041,209190,332634
Barbados,2046,187418,335577
Barbados,2051,166557,348144
Barbados,2056,147391,372986
Barbados,2061,130275,410252
Barbados,2066,114747,457223
Barbados,2071,100459,498655
Barbados,2076,87386,539904
Barbados,2081,76000,586505
Barbados,2086,66311,646077
Barbados,2091,58210,725126
Barbados,2096,51270,815706
Belarus,2021,9578177,9578177
Belarus,2026,8745187,9362036
Belarus,2031,7916885,9084205
Belarus,2036,7137221,8816610
Belarus,2041,6453771,8618398
Belarus,2046,5866555,8458632
Belarus,2051,5341806,8443176
Belarus,2056,4846891,8522866
Belarus,2061,4370091,8675286
Belarus,2066,3934831,8907018
Belarus,2071,3556638,9106396
Belarus,2076,3232671,9358110
Belarus,2081,2947286,9684917
Belarus,2086,2684413,10069783
Belarus,2091,2435614,10508599
Belarus,2096,2201601,10951319
Belgium,2021,11611429,11611429
Belgium,2026,11322686,11807217
Belgium,2031,11074377,12071570
Belgium,2036,10849653,12379268
Belgium,2041,10630434,12712684
Belgium,2046,10417695,13076040
Belgium,2051,10209793,13578632
Belgium,2056,9995090,14219628
Belgium,2061,9776638,15018846
Belgium,2066,9563465,15985558
Belgium,2071,9354705,16979404
Belgium,2076,9151304,18044866
Belgium,2081,8948924,19209796
Belgium,2086,8746841,20509265
Belgium,2091,8543887,21994256
Belgium,2096,8342168,23627472
Belize,2021,400042,400042
Belize,2026,409958,508651
Belize,2031,418452,627668
Belize,2036,423349,751880
Belize,2041,424382,872887
Belize,2046,420854,986445
Belize,2051,414689,1165654
Belize,2056,406800,1430046
Belize,2061,397128,1789515
Belize,2066,386196,2243829
Belize,2071,373676,2706821
Belize,2076,359984,3233435
Belize,2081,346170,3893290
Belize,2086,333003,4773759
Belize,2091,321034,5972565
Belize,2096,309989,7440033
Benin,2021,12996906,12996906
Benin,2026,14010077,15035358
Benin,2031,15210138,17470260
Benin,2036,16564011,20331565
Benin,2041,18076917,23646355
Benin,2046,19690287,27403874
Benin,2051,21236397,31819254
Benin,2056,22739395,37058262
Benin,2061,24217917,43294711
Benin,2066,25765595,50763684
Benin,2071,27523007,59409324
Benin,2076,29404226,69426711
Benin,2081,31350918,81098482
Benin,2086,33317002,94804265
Benin,2091,35306310,111088351
Benin,2096,37437981,130313169
Bermuda,2021,64195,64195
Bermuda,2026,60417,65284
Bermuda,2031,56652,66827
Bermuda,2036,52910,69363
Bermuda,2041,49142,72732
Bermuda,2046,45194,76509
Bermuda,2051,41442,82208
Bermuda,2056,38014,90463
Bermuda,2061,34901,101638
Bermuda,2066,32246,116240
Bermuda,2071,29832,132180
Bermuda,2076,27670,150143
Bermuda,2081,25669,170574
Bermuda,2086,23676,194292
Bermuda,2091,21792,223097
Bermuda,2096,20061,257080
Bhutan,2021,777495,777495
Bhutan,2026,731716,895753
Bhutan,2031,686550,1011899
Bhutan,2036,636703,1119951
Bhutan,2041,586059,1213635
Bhutan,2046,533196,1295996
Bhutan,2051,480261,1433375
Bhutan,2056,429726,1624883
Bhutan,2061,382091,1866516
Bhutan,2066,338724,2159161
Bhutan,2071,299425,2431536
Bhutan,2076,263546,2719441
Bhutan,2081,232018,3064755
Bhutan,2086,204036,3505099
Bhutan,2091,179742,4061256
Bhutan,2096,157701,4692360
Bolivia (Plurinational State of),2021,12079481,12079481
Bolivia (Plurinational State of),2026,12598079,13782970
Bolivia (Plurinational State of),2031,13089835,15512447
Bolivia (Plurinational State of),2036,13532058,17237413
Bolivia (Plurinational State of),2041,13920830,18918528
Bolivia (Plurinational State of),2046,14224822,20533032
Bolivia (Plurinational State of),2051,14456919,22635234
Bolivia (Plurinational State of),2056,14621077,25259901
Bolivia (Plurinational State of),2061,14721607,28422512
Bolivia (Plurinational State of),2066,14795729,32106817
Bolivia (Plurinational State of),2071,14842552,35789179
Bolivia (Plurinational State of),2076,14862927,39710043
Bolivia (Plurinational State of),2081,14865263,44158464
Bolivia (Plurinational State of),2086,14849040,49448975
Bolivia (Plurinational State of),2091,14828970,55842764
Bolivia (Plurinational State of),2096,14818006,63013762
Bonaire Sint Eustatius and Saba,2021,26718,26718
Bonaire Sint Eustatius and Saba,2026,27260,32363
Bonaire Sint Eustatius and Saba,2031,27364,38732
Bonaire Sint Eustatius and Saba,2036,27119,45698
Bonaire Sint Eustatius and Saba,2041,26311,52822
Bonaire Sint Eustatius and Saba,2046,25192,61882
Bonaire Sint Eustatius and Saba,2051,23994,76167
Bonaire Sint Eustatius and Saba,2056,22719,96457
Bonaire Sint Eustatius and Saba,2061,21371,124276
Bonaire Sint Eustatius and Saba,2066,19924,161092
Bonaire Sint Eustatius and Saba,2071,18351,202850
Bonaire Sint Eustatius and Saba,2076,16811,253759
Bonaire Sint Eustatius and Saba,2081,15317,320895
Bonaire Sint Eustatius and Saba,2086,14006,414470
Bonaire Sint Eustatius and Saba,2091,12877,543148
Bonaire Sint Eustatius and Saba,2096,11849,709213
Bosnia and Herzegovina,2021,3270953,3270953
Bosnia and Herzegovina,2026,2948101,3382472
Bosnia and Herzegovina,2031,2618037,3555310
Bosnia and Herzegovina,2036,2290649,3772137
Bosnia and Herzegovina,2041,1968393,4008416
Bosnia and Herzegovina,2046,1668304,4242324
Bosnia and Herzegovina,2051,1402315,4622288
Bosnia and Herzegovina,2056,1171238,5243670
Bosnia and Herzegovina,2061,971719,6158575
Bosnia and Herzegovina,2066,798923,7368320
Bosnia and Herzegovina,2071,651671,8623064
Bosnia and Herzegovina,2076,527299,9968481
Bosnia and Herzegovina,2081,427908,11502074
Bosnia and Herzegovina,2086,348533,13407440
Bosnia and Herzegovina,2091,285225,15943084
Bosnia and Herzegovina,2096,232919,19096248
Botswana,2021,2588433,2588433
Botswana,2026,2685647,3148834
Botswana,2031,2756560,3738071
Botswana,2036,2812102,4371374
Botswana,2041,2844023,5035934
Botswana,2046,2848379,5759876
Botswana,2051,2837322,6749118
Botswana,2056,2810259,8011013
Botswana,2061,2772453,9576844
Botswana,2066,2727626,11483208
Botswana,2071,2672935,13538546
Botswana,2076,2621394,15940287
Botswana,2081,2577842,18896758
Botswana,2086,2544843,22644056
Botswana,2091,2522641,27359506
Botswana,2096,2503880,32942006
Brazil,2021,214326233,214326233
Brazil,2026,215609341,244744331
Brazil,2031,215423795,272436812
Brazil,2036,213696779,297329886
Brazil,2041,210493924,319635960
Brazil,2046,205869383,339193864
Brazil,2051,200369115,373692129
Brazil,2056,194193675,422887013
Brazil,2061,187429271,485925200
Brazil,2066,180279615,561584310
Brazil,2071,172851528,632226945
Brazil,2076,165472422,708260234
Brazil,2081,158346006,799858368
Brazil,2086,151580240,916712734
Brazil,2091,145245675,1066208975
Brazil,2096,139263145,1234851381
British Virgin Islands,2021,31133,31133
British Virgin Islands,2026,29311,41538
British Virgin Islands,2031,27361,54397
British Virgin Islands,2036,25191,69634
British Virgin Islands,2041,22940,85701
British Virgin Islands,2046,20493,103216
British Virgin Islands,2051,17950,135889
British Virgin Islands,2056,15496,196258
British Virgin Islands,2061,13347,298116
British Virgin Islands,2066,11528,450395
British Virgin Islands,2071,9914,624840
British Virgin Islands,2076,8416,839515
British Virgin Islands,2081,7109,1144386
British Virgin Islands,2086,6013,1636643
British Virgin Islands,2091,5083,2444536
British Virgin Islands,2096,4330,3634863
Brunei Darussalam,2021,445384,445384
Brunei Darussalam,2026,462795,559435
Brunei Darussalam,2031,477581,684073
Brunei Darussalam,2036,489115,827242
Brunei Darussalam,2041,499853,993897
Brunei Darussalam,2046,509450,1183896
Brunei Darussalam,2051,518313,1485316
Brunei Darussalam,2056,526967,1929803
Brunei Darussalam,2061,535184,2547736
Brunei Darussalam,2066,544519,3366378
Brunei Darussalam,2071,554659,4290765
Brunei Darussalam,2076,564780,5447456
Brunei Darussalam,2081,574992,6991794
Brunei Darussalam,2086,585028,9111067
Brunei Darussalam,2091,595003,12046358
Brunei Darussalam,2096,605159,15815172
Bulgaria,2021,6885879,6885879
Bulgaria,2026,6343796,6684847
Bulgaria,2031,5816306,6464327
Bulgaria,2036,5315756,6231275
Bulgaria,2041,4852699,6019492
Bulgaria,2046,4426821,5831776
Bulgaria,2051,4022446,5713567
Bulgaria,2056,3633459,5651993
Bulgaria,2061,3265324,5654573
Bulgaria,2066,2924239,5699582
Bulgaria,2071,2619885,5741526
Bulgaria,2076,2355364,5817301
Bulgaria,2081,2121849,5928818
Bulgaria,2086,1910417,6080401
Bulgaria,2091,1714598,6270567
Bulgaria,2096,1533964,6468803
Burkina Faso,2021,22100694,22100694
Burkina Faso,2026,23645463,25306580
Burkina Faso,2031,25445141,29009921
Burkina Faso,2036,27525525,33354920
Burkina Faso,2041,29892732,38377275
Burkina Faso,2046,32275980,43851311
Burkina Faso,2051,34528137,50138218
Burkina Faso,2056,36654410,57337367
Burkina Faso,2061,38739539,65719159
Burkina Faso,2066,41071954,75730725
Burkina Faso,2071,43703000,87099434
Burkina Faso,2076,46505879,100057858
Burkina Faso,2081,49358944,114790860
Burkina Faso,2086,52176418,131609782
Burkina Faso,2091,55071950,151225310
Burkina Faso,2096,58220424,173961050
Burundi,2021,12551222,12551222
Burundi,2026,13270440,14629532
Burundi,2031,13866993,17069721
Burundi,2036,14184991,20119551
Burundi,2041,14686471,23907395
Burundi,2046,15193953,28227558
Burundi,2051,15719997,33338563
Burundi,2056,16147880,39311460
Burundi,2061,16493348,46539435
Burundi,2066,16856401,55664243
Burundi,2071,17251905,66481564
Burundi,2076,17706930,79367927
Burundi,2081,18187386,94499458
Burundi,2086,18625830,112249607
Burundi,2091,19015259,133663742
Burundi,2096,19378900,159449050
Cabo Verde,2021,587935,587935
Cabo Verde,2026,556730,684443
Cabo Verde,2031,529722,777406
Cabo Verde,2036,501147,863318
Cabo Verde,2041,465494,936052
Cabo Verde,2046,425613,1005534
Cabo Verde,2051,385956,1124948
Cabo Verde,2056,347063,1286436
Cabo Verde,2061,308900,1485826
Cabo Verde,2066,271113,1717368
Cabo Verde,2071,233132,1932100
Cabo Verde,2076,198535,2169702
Cabo Verde,2081,167358,2464381
Cabo Verde,2086,141196,2846765
Cabo Verde,2091,119961,3330083
Cabo Verde,2096,102962,3877292
Cambodia,2021,16589034,16589034
Cambodia,2026,15800656,18493587
Cambodia,2031,14835670,20409554
Cambodia,2036,13893802,22424404
Cambodia,2041,12953977,24551415
Cambodia,2046,11976641,26650428
Cambodia,2051,11074666,29637213
Cambodia,2056,10247824,33809891
Cambodia,2061,9459910,39260828
Cambodia,2066,8760735,45902513
Cambodia,2071,8080480,52414036
Cambodia,2076,7458805,59471444
Cambodia,2081,6895616,67633456
Cambodia,2086,6379589,77565302
Cambodia,2091,5914547,90090091
Cambodia,2096,5489570,104671881
Cameroon,2021,27198639,27198639
Cameroon,2026,29392404,31751742
Cameroon,2031,31883399,36873977
Cameroon,2036,34652467,42658790
Cameroon,2041,37678695,49152636
Cameroon,2046,40812291,56414104
Cameroon,2051,43885728,65238140
Cameroon,2056,46919829,75781599
Cameroon,2061,50009036,88315631
Cameroon,2066,53362184,103123699
Cameroon,2071,57080291,119745456
Cameroon,2076,61055192,138864379
Cameroon,2081,65192460,161193903
Cameroon,2086,69442683,187585892
Cameroon,2091,73884867,218975047
Cameroon,2096,78688611,255460906
Canada,2021,38155023,38155023
Canada,2026,38522235,41512735
Canada,2031,38763641,45056040
Canada,2036,38858061,48756548
Canada,2041,38782261,52610957
Canada,2046,38584215,56797998
Canada,2051,38378342,62925787
Canada,2056,38153381,71316557
Canada,2061,37871717,82246408
Canada,2066,37487566,95805896
Canada,2071,36965303,110063013
Canada,2076,36328643,126097564
Canada,2081,35625355,145112641
Canada,2086,34905935,168485841
Canada,2091,34195035,197894638
Canada,2096,33486051,232695524
Caribbean,2021,44182058,44182058
Caribbean,2026,43964939,48605510
Caribbean,2031,43607005,52784990
Caribbean,2036,43034954,56550639
Caribbean,2041,42256324,59881614
Caribbean,2046,41267697,62734581
Caribbean,2051,40183838,67526309
Caribbean,2056,39047527,74235082
Caribbean,2061,37866471,82693095
Caribbean,2066,36652206,92712681
Caribbean,2071,35379364,102003147
Caribbean,2076,34084191,111709935
Caribbean,2081,32813184,122993629
Caribbean,2086,31594937,136898165
Caribbean,2091,30441975,154183121
Caribbean,2096,29341688,173248309
Cayman Islands,2021,68148,68148
Cayman Islands,2026,73732,86490
Cayman Islands,2031,77932,107255
Cayman Islands,2036,80877,131363
Cayman Islands,2041,82638,161916
Cayman Islands,2046,83276,203840
Cayman Islands,2051,83229,268338
Cayman Islands,2056,82372,359541
Cayman Islands,2061,80409,480811
Cayman Islands,2066,77978,649116
Cayman Islands,2071,74674,864139
Cayman Islands,2076,71372,1160096
Cayman Islands,2081,67817,1581593
Cayman Islands,2086,64231,2181247
Cayman Islands,2091,61131,3012704
Cayman Islands,2096,58771,4137041
Central African Republic,2021,5457165,5457165
Central African Republic,2026,5471590,5990132
Central African Republic,2031,5502175,6768757
Central African Republic,2036,5556227,7787508
Central African Republic,2041,5619570,8996325
Central African Republic,2046,5690819,10325125
Central African Republic,2051,5713733,11717521
Central African Republic,2056,5684999,13272903
Central African Republic,2061,5622955,15129486
Central African Republic,2066,5548189,17383021
Central African Republic,2071,5500651,20066408
Central African Republic,2076,5457202,23075291
Central African Republic,2081,5395019,26383493
Central African Republic,2086,5315961,30080201
Central African Republic,2091,5219475,34341519
Central African Republic,2096,5126962,39381401
Central America,2021,177661939,177661939
Central America,2026,179478470,208209498
Central America,2031,180625366,238467647
Central America,2036,181066531,267684066
Central America,2041,180814022,295029985
Central America,2046,179327979,319479242
Central America,2051,176949928,359530647
Central America,2056,173862863,415726890
Central America,2061,170143957,488003694
Central America,2066,166407305,575159585
Central America,2071,162449065,658783230
Central America,2076,158224074,749071467
Central America,2081,153910972,857455212
Central America,2086,149516202,996053979
Central America,2091,145244115,1174548274
Central America,2096,141223693,1378780407
Central and Southern Asia,2021,2065350068,2065350068
Central and Southern Asia,2026,2123520193,2356176162
Central and Southern Asia,2031,2177952873,2648027787
Central and Southern Asia,2036,2225115884,2934994860
Central and Southern Asia,2041,2264206977,3211458276
Central and Southern Asia,2046,2288666945,3470906782
Central and Southern Asia,2051,2299539793,3836321726
Central and Southern Asia,2056,2299063982,4313385350
Central and Southern Asia,2061,2288369460,4903145270
Central and Southern Asia,2066,2273713149,5602863538
Central and Southern Asia,2071,2255071426,6291219183
Central and Southern Asia,2076,2232038930,7026494519
Central and Southern Asia,2081,2206104869,7873197948
Central and Southern Asia,2086,2177862884,8900306311
Central and Southern Asia,2091,2149884179,10166346311
Central and Southern Asia,2096,2124050928,11594474037
Central Asia,2021,75897586,75897586
Central Asia,2026,79373643,87260016
Central Asia,2031,82056442,98951158
Central Asia,2036,84209650,111196562
Central Asia,2041,86164246,124631075
Central Asia,2046,88392872,140005505
Central Asia,2051,90591584,160386676
Central Asia,2056,92394864,185721209
Central Asia,2061,93583751,216182943
Central Asia,2066,94233260,252169001
Central Asia,2071,94810415,290965366
Central Asia,2076,95484236,335741108
Central Asia,2081,96256370,389207315
Central Asia,2086,96946443,453689035
Central Asia,2091,97335683,531525227
Central Asia,2096,97450839,621316396
Chad,2021,17179750,17179750
Chad,2026,17994111,19711330
Chad,2031,18879410,22921875
Chad,2036,19702781,26868096
Chad,2041,20587343,31624052
Chad,2046,21596985,37123207
Chad,2051,22504712,43360304
Chad,2056,23260080,50602257
Chad,2061,23832007,59194731
Chad,2066,24312377,69603574
Chad,2071,24944546,82095778
Chad,2076,25616886,96713666
Chad,2081,26221875,113642353
Chad,2086,26763885,133264470
Chad,2091,27252869,156345128
Chad,2096,27692206,183835877
Chile,2021,19493194,19493194
Chile,2026,19339723,21597372
Chile,2031,19196893,23858793
Chile,2036,18931231,26110454
Chile,2041,18527447,28304697
Chile,2046,18037922,30487909
Chile,2051,17506165,33748021
Chile,2056,16936249,38323927
Chile,2061,16333251,44294539
Chile,2066,15694841,51630831
Chile,2071,15009673,58980370
Chile,2076,14318084,66987289
Chile,2081,13679574,76413302
Chile,2086,13118434,88114066
Chile,2091,12599238,103012054
Chile,2096,12092841,120549757
China,2021,1425893473,1425893473
China,2026,1350763504,1564139922
China,2031,1274835766,1679906501
China,2036,1196091324,1762993705
China,2041,1121842608,1840274883
China,2046,1048730461,1918466967
China,2051,978476799,2120554678
China,2056,910885806,2424294534
China,2061,845318035,2809247428
China,2066,783407244,3277985508
China,2071,724196653,3701749739
China,2076,669851756,4168560806
China,2081,620906871,4762508428
China,2086,575554555,5538161025
China,2091,532867726,6532447796
China,2096,492797351,7625318643
China Hong Kong SAR,2021,7494588,7494588
China Hong Kong SAR,2026,7330604,8526798
China Hong Kong SAR,2031,7113335,9519656
China Hong Kong SAR,2036,6838403,10553525
China Hong Kong SAR,2041,6528012,11623297
China Hong Kong SAR,2046,6203843,12891226
China Hong Kong SAR,2051,5872437,15317219
China Hong Kong SAR,2056,5516667,19036127
China Hong Kong SAR,2061,5133091,24157703
China Hong Kong SAR,2066,4711291,30693329
China Hong Kong SAR,2071,4299288,37536429
China Hong Kong SAR,2076,3914869,45936428
China Hong Kong SAR,2081,3567746,57206837
China Hong Kong SAR,2086,3253946,72893446
