country,years,fertility,female_percentage,0-4_female,10-14_female,25-29_female,35-39_female,50-54_female,0-4_male,10-14_male,25-29_male,35-39_male,50-54_male
Albania,50,0.9737112948875891,9.745857082777298e-05,0.004784460974360233,0.008111441528196013,0.005125874774571625,0.00033270436427675694,0.00011506812232986242,0.0011361003261281775,0.0009538953125559412,0.0008861461393566736,0.0006299894279368298,0.0007366428953932142
Albania,100,0.9533838419659753,0.0003323210390399905,0.00796495955077164,0.01400559009625442,0.004881288542725072,4.980050725653784e-05,-2.2065347767903294e-05,0.0009288121310943887,0.0003546820148455171,0.0005020498989727356,0.00032083718826651596,-6.7388289334231645e-06
Algeria,10,0.982935976263687,0.0,0.0036033373886755135,0.0016532491459736146,0.0006576816485595646,0.0008532101287539187,0.00167274458515025,0.004206299776114348,0.002003117924406482,0.001206667636470045,0.0009356439651054609,0.0007088552077506744
Algeria,20,0.9684582442073263,1.718310954726839e-06,0.0055973797082488905,0.0035673986192634433,0.0024157944183270615,0.0007846752840051471,0.002228681492662689,0.009073914401241777,0.003698140367142676,0.0008583041158077136,0.0012481469981107203,0.0021134732065989092
Algeria,50,0.9483292731718262,1.744040806350229e-05,0.014798443690606313,0.014231396344410495,0.0031885674169932422,0.00020346591640658194,0.0003372214610206807,0.004644923584166263,0.0021740855900496954,0.0013158128131702763,0.0014650568388134275,0.004490369056929717
Algeria,100,0.9242846743465313,8.178741211309507e-05,0.022175191714504335,0.019738614706778415,0.0031636426437340105,1.8327970983616796e-05,-8.719030956605452e-06,0.0034233667151799185,0.0016254701687856018,0.001380262025888891,0.0010680029936465238,0.0006707117237470468
American Samoa,10,0.9303349230096695,0.0,0.004359731027627732,0.015223820814373032,0.010130950628332846,0.00263544247006246,0.0016571928552238232,0.004983855483786629,0.01032228518203673,0.015484159348606702,0.0037828061632561487,0.002026843590673285
American Samoa,20,0.8924244947363147,5.74988822670614e-06,0.009753811043522269,0.01857160479504015,0.03364388170079851,0.004412158746649142,0.0013850443547712124,0.011106303707035118,0.006784504584970598,0.011971197831473162,0.007977981857803202,0.002160989463228283
American Samoa,50,0.793238063741928,0.00012461785611476522,0.025967247313592474,0.09985540806366529,0.030689935757853712,0.0013189389896707657,0.00023495111145442586,0.005167837838724137,0.006542195892267746,0.008099120698762598,0.006460250708916603,0.004378804317973449
American Samoa,100,0.7070478242350213,0.0003186907438388355,0.03491462329378662,0.13609477980862317,0.02617455260073802,0.0001279725356299522,-6.709338250582953e-05,0.0030358742206501727,0.004125950788446912,0.004803639372438313,0.0034505201295156568,0.000358219337068316
Andorra,10,0.34356841516361397,0.0,0.01054130868609467,0.06003582214316361,0.05027999106139957,0.08331922965843609,0.03580573467857296,0.019084776559944363,0.06094534748458404,0.1119565534493554,0.15936308807584043,0.06814081551798186
Andorra,20,0.3798450098853197,3.1179651198467655e-05,0.02178457878434033,0.055258902456028346,0.10801945361866304,0.057654278278148986,0.024784306698589918,0.036843125403218616,0.03637561349143854,0.09783920828149323,0.11659083954806847,0.06714959969493814
